pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,miss_distance,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches,batter_name
FF,2026-08-24,97.9,-1.76,6.04,"Cavalli, Cade",691728,676917,strikeout,swinging_strike,,,,,4,Zac Veen strikes out swinging.,R,L,R,WSH,COL,S,2,,1,2,2026,-0.58,1.25,-0.6392410300242031,2.384174445284719,,,,0,3,Top,,,,,,,4.343384316727319,-142.5580153606386,-7.154201418204868,-8.905771176829873,30.05035969214827,-13.630907804466544,3.363057743,1.697244095,,,,98.3,2204,6.3,822695,660688,694673,678391,691781,683083,695734,696285,686611,54.2,,0.0,0.0,1,0,0,,17,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,216,0.018,-0.186,69.5,6.8,1.36127682,,0.186,,0,0,0.507,0.493,27,24,28,25,1,0,5,2,5,2,1.1,0.58,-0.58,37.7,1.7807426014841583,20.8033125447582,29.05900920127062,45.29147236553033,20.57964150579379,Zac Veen
FF,2026-08-24,95.8,-1.63,6.08,"Cavalli, Cade",691728,676917,,foul,,,,,2,,R,L,R,WSH,COL,S,,,1,2,2026,-0.7,1.24,-0.2059165695796506,3.147145791529054,,,,0,3,Top,,,,,,,5.312664097387624,-139.53444458542316,-4.859666691633668,-10.330228334074215,27.358739924905112,-15.0471562694981,3.363057743,1.697244095,190,85.2,73,96.1,2199,6.1,822695,660688,694673,678391,691781,683083,695734,696285,686611,54.35,,,,,,,,17,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Standard,222,0.0,0.0,70.2,7.0,,,0.0,88.0,0,0,0.507,0.493,27,24,28,25,1,0,5,2,5,2,1.21,0.7,-0.7,35.3,16.17962672797984,-4.878587698403913,27.038699730253704,40.28705492900332,34.88073472978988,Zac Veen
FC,2026-08-24,94.0,-1.9,5.84,"Cavalli, Cade",691728,676917,,ball,,,,,14,,R,L,R,WSH,COL,B,,,0,2,2026,0.0,0.71,1.681426960109333,1.9188603137258464,,,,0,3,Top,,,,,,,9.153652541145368,-136.6363777980379,-5.874865200713146,-1.7476955581508096,25.91995439364909,-22.165875976631096,3.363057743,1.697244095,,,,94.4,2164,6.3,822695,660688,694673,678391,691781,683083,695734,696285,686611,54.23,,,,,,,,17,3,Cutter,0,0,0,0,0,0,0,0,Infield shade,Standard,226,-0.003,0.021,,,,,-0.021,,0,0,0.51,0.49,27,24,28,25,1,0,5,2,5,2,1.84,0.0,0.0,32.1,,,,,,Zac Veen
KC,2026-08-24,87.1,-1.71,6.01,"Cavalli, Cade",691728,676917,,swinging_strike,,,,,13,,R,L,R,WSH,COL,S,,,0,1,2026,0.43,-0.67,-0.4138931454833659,0.8929137628280226,,,,0,3,Top,,,,,,,2.191886429036694,-126.94132174150512,-4.534978158113439,4.254228821144337,23.687841612501344,-38.77408322858385,3.363057743,1.697244095,,,,87.6,2233,6.3,822695,660688,694673,678391,691781,683083,695734,696285,686611,54.2,,,,,,,,17,2,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,35,0.006,-0.053,64.2,8.4,0.908457936,,0.053,,0,0,0.504,0.496,27,24,28,25,1,0,5,2,5,2,3.64,-0.43,0.43,34.0,20.647351132418603,-15.58765004780556,32.81829360771105,43.81555289753172,44.8491129978131,Zac Veen
KC,2026-08-24,86.0,-1.69,6.11,"Cavalli, Cade",691728,676917,,called_strike,,,,,2,,R,L,R,WSH,COL,S,,,0,0,2026,0.33,-0.72,-0.0919199393715762,2.9405699938196186,,,,0,3,Top,,,,,,,3.0573833661883096,-125.29034261052796,0.3354401011951347,3.00587968120106,22.550681600894688,-40.05576527873275,3.363057743,1.697244095,,,,86.3,2200,6.2,822695,660688,694673,678391,691781,683083,695734,696285,686611,54.32,,,,,,,,17,1,Knuckle Curve,0,0,0,0,0,0,0,0,Standard,Standard,36,0.004,-0.042,,,,,0.042,,0,0,0.5,0.5,27,24,28,25,1,0,5,2,5,2,3.77,-0.33,0.33,38.0,,,,,,Zac Veen
FF,2026-08-22,95.0,1.27,6.04,"Sabrowski, Erik",691728,681870,strikeout,swinging_strike,,,,,2,Zac Veen strikes out swinging.,R,L,L,COL,CLE,S,2,,0,2,2026,0.45,1.4,-0.0357349355132322,3.440315385708198,,,,2,7,Bot,,,,,,,-4.417092149985739,-138.38004435893592,-4.242783214105682,6.750979203725492,26.883882838449058,-13.39034859452262,3.363057743,1.697244095,,,,96.0,2608,6.5,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.99,,0.0,0.0,1,0,0,,57,4,4-Seam Fastball,2,4,2,4,4,2,2,4,Strategic,Standard,151,-0.01,-0.154,69.2,6.1,1.589636904,,0.154,,-2,-2,0.148,0.148,28,24,29,25,1,2,2,1,3,2,1.1,0.45,0.45,43.6,6.082344997703064,21.92525109925163,25.629599021068724,34.46465322854629,28.11787615694841,Zac Veen
FF,2026-08-22,95.2,1.21,5.97,"Sabrowski, Erik",691728,681870,,foul,,,,,12,,R,L,L,COL,CLE,S,,,0,2,2026,0.74,1.24,0.7693385906118635,3.6164953392898345,,,,2,7,Bot,,,,,,,-2.828024263183541,-138.6575543771094,-3.2404201506572967,10.176387431457808,29.48009180913833,-15.614974442710343,3.363057743,1.697244095,,,,95.8,2506,6.5,824316,672275,663993,683953,608070,694197,680757,690984,666176,54.02,,,,,,,,57,3,4-Seam Fastball,2,4,2,4,4,2,2,4,Infield shade,Strategic,152,0.0,0.0,40.4,4.1,,,0.0,,-2,-2,0.148,0.148,28,24,29,25,1,2,2,1,3,2,1.26,0.74,0.74,43.7,-25.17921268863584,45.38358259825905,41.315761059030855,25.02729610510037,11.050212060190796,Zac Veen
SL,2026-08-22,87.8,1.39,5.99,"Sabrowski, Erik",691728,681870,,foul,,,,,7,,R,L,L,COL,CLE,S,,,0,1,2026,-0.23,0.49,-0.828685334255014,1.9021848093438265,,,,2,7,Bot,,,,,,,-4.829309178510805,-128.04914163895398,-4.782966607473707,-1.855529132928337,19.95610031626175,-26.032090874989187,3.363057743,1.697244095,,,,89.2,2695,6.5,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.99,,,,,,,,57,2,Slider,2,4,2,4,4,2,2,4,Standard,Strategic,179,-0.004,-0.062,71.9,7.3,,,0.062,,-2,-2,0.152,0.152,28,24,29,25,1,2,2,1,3,2,2.39,-0.23,-0.23,44.0,6.985885912827795,6.7900870853550925,29.289910483497984,43.35819833938378,31.929053499300515,Zac Veen
SL,2026-08-22,85.2,1.37,6.02,"Sabrowski, Erik",691728,681870,,called_strike,,,,,13,,R,L,L,COL,CLE,S,,,0,0,2026,-0.29,0.24,-0.7970875054311508,1.5195636105903176,,,,2,7,Bot,,,,,,,-4.478110514443617,-124.23766154940688,-4.7250365830368,-2.387178715224611,18.769509136597904,-29.12077367176203,3.363057743,1.697244095,,,,87.0,2703,6.8,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.73,,,,,,,,57,1,Slider,2,4,2,4,4,2,2,4,Standard,Strategic,296,-0.002,-0.044,,,,,0.044,,-2,-2,0.154,0.154,28,24,29,25,1,2,2,1,3,2,2.83,-0.29,-0.29,44.8,,,,,,Zac Veen
FF,2026-08-22,92.9,-1.91,6.22,"Bibee, Tanner",691728,676440,field_out,hit_into_play,,,,,8,"Zac Veen grounds out, second baseman Travis Bazzana to first baseman Nathaniel Lowe.",R,L,R,COL,CLE,X,4,ground_ball,1,0,2026,-0.13,1.06,0.1700202730231684,1.6936078324567223,,,,0,5,Bot,156.88,155.74,,,,,5.610977122026994,-135.19922593502065,-8.074953491698308,-2.628014749842761,24.30819267370656,-17.733321263554764,3.363057743,1.697244095,32,101.0,-1,94.5,2402,6.8,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.66,0.406,0.373,0.0,1,0,0,4,39,2,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Strategic,203,-0.037,-0.304,76.4,7.5,,0.44,0.304,101.0,-2,-2,0.294,0.294,27,24,27,25,2,1,6,1,6,2,1.55,0.13,-0.13,59.7,15.701480301670182,-6.461513104508773,38.393841911781,35.50421797421152,32.99327642585966,Zac Veen
FF,2026-08-22,93.0,-1.91,6.35,"Bibee, Tanner",691728,676440,,ball,,,,,12,,R,L,R,COL,CLE,B,,,0,0,2026,0.0,1.05,1.4009597875082174,3.1082954768029856,,,,0,5,Bot,,,,,,,8.433530266826859,-135.2831838374485,-4.785343738524626,-1.5192188391407235,24.01757923296472,-18.429101270796885,3.363057743,1.697244095,,,,94.4,2346,6.7,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.8,,,,,,,,39,1,4-Seam Fastball,1,3,1,3,3,1,1,3,Standard,Strategic,202,0.005,0.044,,,,,-0.044,,-2,-2,0.289,0.289,27,24,27,25,2,1,6,1,6,2,1.55,0.0,0.0,58.1,,,,,,Zac Veen
CH,2026-08-22,81.2,-2.1,6.0,"Bibee, Tanner",691728,676440,strikeout,swinging_strike,,,,,8,Zac Veen strikes out swinging.,R,L,R,COL,CLE,S,2,,2,2,2026,-0.52,0.78,0.1807042082722062,1.875437349168323,,687859,,2,2,Bot,,,,,,,6.106351627622357,-118.22188972010365,-4.071446635201086,-5.892236646094,17.979451285010335,-24.28593890275964,3.363057743,1.697244095,,,,82.6,1716,6.8,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.72,,0.0,0.0,1,0,0,,16,5,Changeup,0,0,0,0,0,0,0,0,Standard,Strategic,215,-0.03,-0.222,75.3,8.4,8.26125858,,0.222,,0,0,0.53,0.53,27,24,27,25,1,0,6,1,6,2,2.62,0.52,-0.52,54.6,37.12295429519211,-53.871141704644856,37.20771468282837,33.99103249472549,66.06535341780534,Zac Veen
FF,2026-08-22,93.8,-1.92,6.21,"Bibee, Tanner",691728,676440,,ball,,,,,12,,R,L,R,COL,CLE,B,,,1,2,2026,-0.04,0.62,0.7839182706557636,3.885855616710874,,687859,,2,2,Bot,,,,,,,7.048613608718007,-136.60667083984666,-1.602752924112059,-1.7827827208376648,24.5690996430468,-24.229707183438432,3.363057743,1.697244095,,,,95.3,2070,6.7,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.79,,,,,,,,16,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shade,Strategic,203,0.006,0.033,,,,,-0.033,,0,0,0.524,0.524,27,24,27,25,1,0,6,1,6,2,1.93,0.04,-0.04,57.4,,,,,,Zac Veen
CH,2026-08-22,80.9,-2.03,5.86,"Bibee, Tanner",691728,676440,,ball,,,,,14,,R,L,R,COL,CLE,B,,,0,2,2026,-0.45,0.8,1.2856568415615417,1.2842719717564064,,,687859,2,2,Bot,,,,,,,8.261517938071021,-117.6193599586717,-5.041172634763173,-5.4762838910954805,17.135899110060897,-24.011843059187683,3.363057743,1.697244095,,,,82.4,1942,6.9,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.65,,,,,,,,16,3,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,215,0.01,0.02,,,,,-0.02,,0,0,0.514,0.514,27,24,27,25,1,0,6,1,6,2,2.62,0.45,-0.45,52.2,,,,,,Zac Veen
CH,2026-08-22,81.8,-2.09,5.97,"Bibee, Tanner",691728,676440,,swinging_strike,,,,,7,,R,L,R,COL,CLE,S,,,0,1,2026,-0.74,0.72,-0.2793644730072728,1.9393401876618024,,,687859,2,2,Bot,,,,,,,5.515693911751104,-119.1946070753042,-3.889206044484125,-7.961940433869918,17.68690017867709,-24.78177410237732,3.363057743,1.697244095,,,,83.3,1918,6.7,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.81,,,,,,,,16,2,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,226,-0.006,-0.06,64.9,8.4,5.013809196,,0.06,,0,0,0.52,0.52,27,24,27,25,1,0,6,1,6,2,2.62,0.74,-0.74,54.6,34.16318130127655,-44.27583528043728,30.320489139332945,41.18779451364901,61.40187132030448,Zac Veen
CH,2026-08-22,82.2,-2.2,6.09,"Bibee, Tanner",691728,676440,,swinging_strike,,,,,7,,R,L,R,COL,CLE,S,,,0,0,2026,-0.7,0.84,-0.3801831222231507,1.8755113345861545,,,687859,2,2,Bot,,,,,,,5.489228431881308,-119.78607563924234,-4.637271860666918,-7.621873116868074,17.676159172589458,-23.395603095097,3.363057743,1.697244095,,,,83.8,1965,6.7,824316,672275,663993,683953,608070,694197,680757,690984,666176,53.78,,,,,,,,16,1,Changeup,0,0,0,0,0,0,0,0,Infield shade,Strategic,220,-0.004,-0.04,71.5,8.5,12.254174832,,0.04,,0,0,0.524,0.524,27,24,27,25,1,0,6,1,6,2,2.46,0.7,-0.7,52.2,31.92494506909493,-55.19924083206815,33.84894866429571,42.90500070665966,66.71311815188784,Zac Veen
FF,2026-08-21,93.3,-2.2,5.02,"Festa, Matt",691728,670036,strikeout,swinging_strike,,,,,12,Zac Veen strikes out swinging.,R,L,R,COL,CLE,S,2,,1,2,2026,0.11,0.94,0.3389442099119674,3.817502947525296,,,,2,9,Bot,,,,,,,6.186576021025257,-135.98955942796846,0.6093643501964523,0.2264442570970779,24.826891633903728,-20.68790975151315,3.363057743,1.697244095,,,,93.8,2645,6.1,824317,672275,663993,683953,608070,694197,680757,690984,682657,54.39,,0.0,0.0,1,0,0,,85,4,4-Seam Fastball,1,9,1,9,9,1,1,9,Infield shade,Strategic,202,-0.001,-0.18,70.0,5.6,2.43926694,,0.18,,-8,-8,0.001,0.001,33,24,33,25,1,0,3,2,2,1,1.64,-0.11,0.11,32.2,2.019554339836658,26.729114148763237,27.441264952628018,34.137793825355295,25.191401735357285,Zac Veen
FF,2026-08-21,92.2,-2.32,4.95,"Festa, Matt",691728,670036,,ball,,,,,12,,R,L,R,COL,CLE,B,,,0,2,2026,0.21,0.69,0.2080696297875535,4.25057230474567,,,,2,9,Bot,,,,,,,5.883839646014023,-134.31696720452098,2.5474223983373023,1.5939594579714644,23.832601616579133,-24.3784655737282,3.363057743,1.697244095,,,,93.1,2552,6.3,824317,672275,663993,683953,608070,694197,680757,690984,682657,54.17,,,,,,,,85,3,4-Seam Fastball,1,9,1,9,9,1,1,9,Infield shade,Strategic,198,0.0,0.026,,,,,-0.026,,-8,-8,0.001,0.001,33,24,33,25,1,0,3,2,2,1,1.95,-0.21,0.21,31.1,,,,,,Zac Veen
FF,2026-08-21,92.9,-2.24,5.17,"Festa, Matt",691728,670036,,swinging_strike,,,,,12,,R,L,R,COL,CLE,S,,,0,1,2026,0.24,0.7,0.5833564475578055,4.031771293958516,,,,2,9,Bot,,,,,,,6.600387049267452,-135.28372122415524,1.359342173133634,1.741667104232581,24.298463346384395,-23.94554279393147,3.363057743,1.697244095,,,,93.5,2619,6.2,824317,672275,663993,683953,608070,694197,680757,690984,682657,54.29,,,,,,,,85,2,4-Seam Fastball,1,9,1,9,9,1,1,9,Infield shade,Strategic,198,0.0,-0.062,43.4,3.9,2.114675832,,0.062,,-8,-8,0.001,0.001,33,24,33,25,1,0,3,2,2,1,1.9,-0.24,0.24,33.3,-27.027726983031812,61.65051117498396,42.05546993484089,30.171866527147863,9.669573260625228,Zac Veen
FF,2026-08-21,92.9,-2.03,5.11,"Festa, Matt",691728,670036,,called_strike,,,,,6,,R,L,R,COL,CLE,S,,,0,0,2026,0.21,0.75,0.8010209405164905,2.8139212167070022,,,,2,9,Bot,,,,,,,6.698625916562565,-135.39814946885966,-1.7186630191590344,1.484334319716549,24.00566655876293,-22.631922065352057,3.363057743,1.697244095,,,,93.8,2556,6.3,824317,672275,663993,683953,608070,694197,680757,690984,682657,54.17,,,,,,,,85,1,4-Seam Fastball,1,9,1,9,9,1,1,9,Infield shade,Strategic,195,0.0,-0.044,,,,,0.044,,-8,-8,0.001,0.001,33,24,33,25,1,0,3,2,2,1,1.84,-0.21,0.21,35.1,,,,,,Zac Veen
FC,2026-08-19,92.3,-1.71,5.11,"Stewart, Brock",691728,592779,field_out,hit_into_play,,,,,14,Zac Veen grounds out to first baseman Freddie Freeman.,R,L,R,COL,LAD,X,3,ground_ball,0,1,2026,0.33,0.48,1.084981744646791,2.283223244544874,,,,0,6,Bot,158.4,173.47,,,,,6.290385933650156,-134.55855156924326,-2.40090174119506,3.019779356637056,22.32871337760237,-25.96837593972665,3.363057743,1.697244095,10,66.1,-12,93.3,2431,6.3,824318,666163,518692,500743,571771,605141,606192,681624,663656,54.24,0.072,0.065,0.0,1,0,0,2,52,2,Cutter,2,4,2,4,4,2,2,4,Infield shade,Standard,199,-0.03,-0.218,68.5,6.7,,0.075,0.218,88.0,-2,-2,0.255,0.255,34,24,35,25,1,2,22,1,2,2,2.13,-0.33,0.33,22.9,15.832485006994132,0.9199841410776844,36.15031092042244,24.74433487901257,28.11372446925235,Zac Veen
FC,2026-08-19,92.2,-1.72,5.1,"Stewart, Brock",691728,592779,,swinging_strike,,,,,12,,R,L,R,COL,LAD,S,,,0,0,2026,0.13,0.46,0.8720817074334662,3.537837779835537,,,,0,6,Bot,,,,,,,6.236115283309003,-134.3964720989594,0.8722023119776319,0.570651554584032,23.395196904163207,-26.879500830296045,3.363057743,1.697244095,,,,93.4,2445,6.5,824318,666163,518692,500743,571771,605141,606192,681624,663656,54.05,,,,,,,,52,1,Cutter,2,4,2,4,4,2,2,4,Standard,Standard,207,-0.005,-0.042,65.5,5.1,2.175621792,,0.042,,-2,-2,0.26,0.26,34,24,35,25,1,2,22,1,2,2,2.17,-0.13,0.13,22.4,-6.38354811959672,37.08703967382228,36.20993967402176,28.24409309613785,19.4517893580008,Zac Veen
FF,2026-08-19,98.1,-1.97,6.1,"Sasaki, Roki",691728,808963,strikeout,swinging_strike,,,,,2,Zac Veen strikes out swinging.,R,L,R,COL,LAD,S,2,,1,2,2026,-0.82,1.01,-0.2623515592855827,3.3006797212353334,,,681198,0,4,Bot,,,,,,,6.57801322468901,-142.8375092566729,-4.39019975066626,-12.708627007276997,29.642908392787188,-17.53853730570505,3.363057743,1.697244095,,,,99.8,2431,7.0,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.51,,0.0,0.0,1,0,0,,36,4,4-Seam Fastball,0,4,0,4,4,0,0,4,Infield shade,Standard,227,-0.022,-0.174,64.3,5.6,0.521599308,,0.174,,-4,-4,0.169,0.169,24,24,25,25,2,1,6,1,7,2,1.34,0.82,-0.82,44.1,-1.185601226172082,33.55457453701435,32.241732583850265,39.864252975470926,9.4048493334828,Zac Veen
FS,2026-08-19,89.7,-1.81,6.02,"Sasaki, Roki",691728,808963,,swinging_strike_blocked,,,,,14,,R,L,R,COL,LAD,S,,,1,1,2026,-0.5,-0.11,0.0346817166524366,0.5929164896420067,,,681198,0,4,Bot,,,,,,,5.649815380309979,-130.57783579873328,-7.172463825887558,-6.718176258939612,20.773818503421516,-32.39494031990989,3.363057743,1.697244095,,,,92.0,1032,7.1,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.4,,,,,,,,36,3,Split-Finger,0,4,0,4,4,0,0,4,Infield shade,Standard,236,-0.008,-0.055,77.9,7.9,0.68354574,,0.055,,-4,-4,0.177,0.177,24,24,25,25,2,1,6,1,7,2,2.88,0.5,-0.5,49.1,20.43045193581188,-10.200656103664036,42.71743790567788,37.913279245995454,44.60378878609471,Zac Veen
FF,2026-08-19,97.6,-1.91,6.05,"Sasaki, Roki",691728,808963,,foul_tip,,,,,4,,R,L,R,COL,LAD,S,,,1,0,2026,-0.67,1.03,-0.407037780866487,2.231232752561564,,,681198,0,4,Bot,,,,,,,5.666014028118945,-142.19486154715332,-7.190005204281176,-10.296223970883888,24.87858813802207,-16.845253761472613,3.363057743,1.697244095,,,,100.1,2369,7.1,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.43,,,,,,,,36,2,4-Seam Fastball,0,4,0,4,4,0,0,4,Standard,Standard,224,-0.008,-0.053,73.3,6.7,,,0.053,,-4,-4,0.185,0.185,24,24,25,25,2,1,6,1,7,2,1.31,0.67,-0.67,46.1,1.2127471209551322,22.43821327798503,34.66032563383187,42.86807282750446,19.892094681927155,Zac Veen
SL,2026-08-19,84.4,-1.92,6.18,"Sasaki, Roki",691728,808963,,ball,,,,,11,,R,L,R,COL,LAD,B,,,0,0,2026,0.2,-0.03,-0.9320757910394072,3.0007560636112074,,,681198,0,4,Bot,,,,,,,1.899423709237107,-123.17910513610484,-0.928489364536184,1.7375401043107317,19.022595071753788,-32.53146642732974,3.363057743,1.697244095,,,,86.5,2007,7.0,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.54,,,,,,,,36,1,Slider,0,4,0,4,4,0,0,4,Standard,Standard,85,0.006,0.037,,,,,-0.037,,-4,-4,0.179,0.179,24,24,25,25,2,1,6,1,7,2,3.16,-0.2,0.2,50.6,,,,,,Zac Veen
SL,2026-08-19,88.5,-1.84,6.24,"Sasaki, Roki",691728,808963,strikeout,swinging_strike,,,,,14,Zac Veen strikes out swinging.,R,L,R,COL,LAD,S,2,,2,2,2026,0.13,-0.08,0.4376084728676019,1.01736168867793,,,,0,2,Bot,,,,,,,5.278980470513636,-128.74414197516955,-6.337377544475936,0.3857778298093879,25.088140484410115,-31.99832701904493,3.363057743,1.697244095,,,,89.8,2034,7.0,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.51,,0.0,0.0,1,0,0,,14,7,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,106,-0.021,-0.233,75.8,8.2,0.21760656,,0.233,,-1,-1,0.439,0.439,24,24,25,25,1,0,6,1,7,2,2.98,-0.13,0.13,49.0,24.745827681843565,-27.723859014186974,36.807231868682905,32.09786839080495,52.918448746368256,Zac Veen
FF,2026-08-19,99.8,-1.84,6.18,"Sasaki, Roki",691728,808963,,foul,,,,,5,,R,L,R,COL,LAD,S,,,2,2,2026,-0.79,0.83,-0.0368438149323455,2.4095058564282548,,,,0,2,Bot,,,,,,,6.883061503135999,-145.25980313525164,-6.886030661569193,-12.679874598749617,30.346378119779107,-19.08908017613333,3.363057743,1.697244095,232,77.7,53,101.6,2473,7.0,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.48,,,,,,,,14,6,4-Seam Fastball,0,1,0,1,1,0,0,1,Infield shade,Standard,219,0.0,0.0,70.5,6.5,,,0.0,88.0,-1,-1,0.439,0.439,24,24,25,25,1,0,6,1,7,2,1.44,0.79,-0.79,46.8,2.2454362363584552,7.250042730248641,31.55596695741473,36.789708458844245,29.574499234724176,Zac Veen
FS,2026-08-19,88.9,-1.82,6.2,"Sasaki, Roki",691728,808963,,foul,,,,,9,,R,L,R,COL,LAD,S,,,2,2,2026,-0.34,-0.05,0.4738198552071956,2.0833955436661507,,,,0,2,Bot,,,,,,,6.369464030044613,-129.5052663368589,-3.909416915844992,-4.867187807768425,20.572682204250896,-32.25171158216873,3.363057743,1.697244095,10,98.7,-14,91.3,710,7.1,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.37,,,,,,,,14,5,Split-Finger,0,1,0,1,1,0,0,1,Infield shade,Standard,265,0.0,0.0,79.0,7.3,,,0.0,98.7,-1,-1,0.439,0.439,24,24,25,25,1,0,6,1,7,2,2.87,0.34,-0.34,50.3,20.601857665282168,-23.338069053585333,29.34264970098113,32.14264664992197,53.36326028884386,Zac Veen
FS,2026-08-19,89.3,-1.89,6.26,"Sasaki, Roki",691728,808963,,ball,,,,,11,,R,L,R,COL,LAD,B,,,1,2,2026,-0.7,0.02,-1.3234107616434612,3.740026995105672,,,,0,2,Bot,,,,,,,2.9381428001778707,-130.1374918035312,-0.1003460234004525,-8.582775955976514,25.598439065807263,-32.07356832701047,3.363057743,1.697244095,,,,91.0,758,7.1,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.41,,,,,,,,14,4,Split-Finger,0,1,0,1,1,0,0,1,Infield shade,Standard,269,0.004,0.047,,,,,-0.047,,-1,-1,0.435,0.435,24,24,25,25,1,0,6,1,7,2,2.81,0.7,-0.7,50.1,,,,,,Zac Veen
SL,2026-08-19,86.7,-1.97,6.15,"Sasaki, Roki",691728,808963,,foul,,,,,5,,R,L,R,COL,LAD,S,,,1,1,2026,0.03,-0.16,-0.080648011060822,2.7062531490035826,,,,0,2,Bot,,,,,,,4.456082368828952,-126.29302550830728,-1.586313346186553,-0.4385132514942956,22.931517694775376,-33.792078654554984,3.363057743,1.697244095,8,74.8,-22,88.3,2009,7.0,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.52,,,,,,,,14,3,Slider,0,1,0,1,1,0,0,1,Infield shade,Standard,89,-0.007,-0.061,70.2,7.7,,,0.061,88.0,-1,-1,0.442,0.442,24,24,25,25,1,0,6,1,7,2,3.16,-0.03,0.03,49.1,28.108166629743334,-38.12463338413218,23.47944388714975,38.17819934225332,59.96669123105585,Zac Veen
FS,2026-08-19,91.6,-1.7,6.23,"Sasaki, Roki",691728,808963,,ball,,,,,14,,R,L,R,COL,LAD,B,,,0,1,2026,-0.59,-0.13,1.6669597802838414,-0.2344005271316289,,,,0,2,Bot,,,,,,,9.8627152414863,-133.0770988668185,-10.182917523371042,-8.740102468374262,20.72445480534642,-32.21989154850526,3.363057743,1.697244095,,,,94.2,1164,7.3,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.18,,,,,,,,14,2,Split-Finger,0,1,0,1,1,0,0,1,Infield shade,Standard,235,0.003,0.029,,,,,-0.029,,-1,-1,0.439,0.439,24,24,25,25,1,0,6,1,7,2,2.8,0.59,-0.59,49.9,,,,,,Zac Veen
FS,2026-08-19,90.3,-1.82,6.17,"Sasaki, Roki",691728,808963,,called_strike,,,,,13,,R,L,R,COL,LAD,S,,,0,0,2026,-0.34,-0.15,-0.0156132607394569,1.482176063561487,,,,0,2,Bot,,,,,,,5.265315394833339,-131.47774224291942,-5.325082584173404,-4.968759988012929,23.03816124033143,-33.165656452997155,3.363057743,1.697244095,,,,92.4,815,7.1,824318,666163,518692,500743,571771,605141,606192,681624,663656,53.37,,,,,,,,14,1,Split-Finger,0,1,0,1,1,0,0,1,Standard,Standard,251,-0.004,-0.042,,,,,0.042,,-1,-1,0.443,0.443,24,24,25,25,1,0,6,1,7,2,2.9,0.34,-0.34,49.2,,,,,,Zac Veen
