"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","miss_distance","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"CH","2026-08-27","86.6","-2.02","5.69","Irvin, Jake",691728,663623,,"ball",,,,,13,,"R","L","R","WSH","COL","B",,,0,1,2026,"-1.2","0.23",-0.31211807696112515,1.4543353620823951,,,,1,2,"Top",,,,,,,6.624843059943264,-126.02351302926874,-4.271994310510884,-14.125855332636847,22.009918489352916,-29.159291593870048,3.363057743,1.697244095,,,,"88.3",1967,"7",822694,660688,665953,678391,691781,683083,695734,696285,686611,"53.47",,,,,,,,14,2,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",247,"-0.001","0.033",,,,,"-0.033",,2,-2,0.723,0.277,29,24,29,25,1,0,5,1,5,1,"2.78","1.2","-1.2","32.0",,,,,
"KC","2026-08-24","86.4","-1.74","6.18","Cavalli, Cade",691728,676917,,"foul",,,,,1,,"R","L","R","WSH","COL","S",,,1,2,2026,"0.47","-0.9",-0.2872681364922536,3.04255461241569,,681198,687859,2,4,"Top",,,,,,,2.420114892563761,-125.72150746790437,0.8666476464891075,4.428453486449858,27.709612521152224,-42.10331921336792,3.363057743,1.697244095,,,,"85.8",2178,"6.1",822695,660688,694673,678391,691781,683083,695734,696285,686611,"54.39",,,,,,,,29,4,"Knuckle Curve",0,1,1,0,1,0,1,0,"Standard","Standard",38,"0","0","69.7","6.1",,,"0",,-1,1,0.396,0.604,27,24,28,25,2,1,5,2,5,2,"3.98","-0.47","0.47","40.6",-4.678623362692221,27.0588178620274,23.713196105211345,37.08002289313785,20.55381919507602
"FC","2026-08-28","86.4","2.23","6.06","Dodd, Dylan",691728,689266,"field_out","hit_into_play",,,,,4,"Zac Veen flies out to center fielder Michael Harris II.","R","L","L","ATL","COL","X",8,"fly_ball",1,0,2026,"0.07","0.5",-0.32691206446409254,2.519025740862345,,666160,,1,6,"Top",144.98,82.94,,,,,-6.113175487736938,-125.79941128515411,-3.0343670115081935,1.9436227554605647,25.168456056731735,-26.49745464637268,3.363057743,1.697244095,293,"90",44,"86.1",2061,"6",824877,669221,621566,645277,643289,673490,657041,671739,660670,"54.49",0.011,0.014,"0",1,0,0,3,53,2,"Cutter",6,3,3,6,3,6,3,6,"Standard","Standard",143,"0.04","-0.309",,,,0.017,"0.309","90.0",3,-3,0.843,0.157,28,24,28,25,1,2,2,1,2,1,"2.55","0.07","0.07","42.6",,,,,
"CH","2026-08-12","86.3","-1.82","5.47","Kelly, Merrill",691728,518876,,"foul",,,,,14,,"R","L","R","AZ","COL","S",,,1,0,2026,"-1.18","-0.09",0.16483303209177413,1.3581915255491728,,,650489,0,4,"Top",,,,,,,7.072435222179906,-125.55996094944861,-3.124764156700131,-13.882798586633502,25.60869385773074,-32.695701709343844,3.363057743,1.697244095,15,"81.4",-5,"86.1",2141,"6.2",825047,672515,694374,606466,571448,672695,596146,814439,682998,"54.32",,,,,,,,29,2,"Changeup",1,4,4,1,4,1,4,1,"Standard","Standard",244,"0.004","-0.053","86.6","8.1",,,"0.053","88.0",-3,3,0.163,0.837,37,24,38,25,2,1,5,,6,2,"3.15","1.18","-1.18","28.9",22.453872076152873,-16.1355544511317,37.19160721956892,38.209519450415726,48.70715650325543
"ST","2025-04-14","86.2","-2.45","4.92","May, Dustin",691728,669160,"strikeout","called_strike",,,,,7,"Zac Veen called out on strikes.","R","L","R","LAD","COL","S",2,,0,2,2025,"1.41","-0.14",-0.4549386431157032,1.7449577308513646,,,,0,3,"Top",,,,,,,1.8553861140285597,-125.39340806714905,-0.8914937250514473,14.235212947021358,30.5371046017083,-33.68428924235341,3.48959179706727,1.64064774677709,,,,"85.8",3273,"6.5",778326,669257,518692,571771,571970,605141,624424,669242,681624,"53.98",,0,"0",1,0,0,,17,3,"Sweeper",2,0,0,2,0,2,0,2,"Infield shade","Standard",49,"0.014","-0.165",,,,,"0.165",,2,-2,0.722,0.278,27,23,28,24,1,0,7,1,8,1,"3.26","-1.41","1.41","18.6",,,,,
"SL","2025-04-20","86.2","-2.91","5.1","Lord, Brad",691728,695418,,"foul",,,,,7,,"R","L","R","COL","WSH","S",,,2,1,2025,"0.03","0.05",-0.5526310812173902,2.099835036319644,,641857,696100,2,1,"Bot",,,,,,,5.486297483319192,-125.55580390398546,-1.1202537299058128,-0.6348996960482496,20.82426709057259,-31.64083406907666,3.49,1.601,189,"78",62,"86",2435,"5.7",778266,660688,605137,671277,677588,683083,695578,696285,686611,"54.8",,,,,,,,11,4,"Slider",0,1,0,1,1,0,0,1,"Standard","Standard",125,"-0.01","-0.08","68.3","7.4",,,"0.08","88.0",-1,-1,0.445,0.445,25,23,25,24,1,0,6,0,6,,"2.97","-0.03","0.03","17.0",6.175001816540653,4.401473008921285,31.33632645756962,48.55193246877603,24.0211898349856
"SL","2025-04-14","86.2","2.74","5.34","Banda, Anthony",691728,607455,,"ball",,,,,13,,"R","L","L","LAD","COL","B",,,1,1,2025,"-0.81","-0.3",-2.763069320179747,1.400583147636643,,,,1,7,"Top",,,,,,,-11.416672763928688,-125.09946507751873,-2.4282176021755975,-5.984133491984789,27.02889037484504,-35.00889436925297,3.48246019389662,1.63353867803247,,,,"85.9",2375,"6.4",778326,669257,518692,571771,571970,605141,624424,669242,681624,"54.12",,,,,,,,59,3,"Slider",5,3,3,5,3,5,3,5,"Standard","Standard",327,"-0.005","0.055",,,,,"-0.055",,2,-2,0.85,0.15,31,23,32,24,1,2,5,1,2,1,"3.4","-0.81","-0.81","30.7",,,,,
"FS","2025-04-15","86.2","-2.33","6.26","García, Luis",691728,472610,,"foul",,,,,8,,"R","L","R","LAD","COL","S",,,1,2,2025,"-0.41","0.31",-0.18508784176261228,1.9233808732524307,,,,0,9,"Top",,,,,,,5.983965895043619,-125.42796832939212,-4.758354230333672,-5.544398412182739,24.072277697870046,-28.181895814340837,3.49,1.601,4,"96.3",-26,"86.9",1056,"6.6",778302,669257,518692,571771,571970,605141,621035,669242,681624,"53.9",,,,,,,,77,4,"Split-Finger",6,2,2,6,2,6,2,6,"Infield shade","Standard",215,"0","0","65.9","7.6",,,"0","96.3",4,-4,0.988,0.012,38,23,38,24,1,3,3,1,5,5,"2.75","0.41","-0.41","55.9",24.64661653013335,-5.724583947012019,30.27883849910784,41.1617853121725,37.44027618624907
"CH","2026-08-14","86.2","-1.54","5.03","Roupp, Landen",691728,694738,,"ball",,,,,13,,"R","L","R","SF","COL","B",,,2,2,2026,"-1.31","-0.43",-0.7197692039070231,0.964107641746045,687859,681393,,2,4,"Top",,,,,,,4.612722426924851,-125.43811864804357,-2.2789428850589717,-14.73576082123349,25.94292587193804,-36.45229021208161,3.363057743,1.697244095,,,,"85.8",1877,"6.1",823185,668800,805811,678545,671083,683766,682674,813841,808982,"54.43",,,,,,,,27,5,"Changeup",0,1,1,0,1,0,1,0,"Infield shade","Standard",266,"-0.011","0.077",,,,,"-0.077",,-1,1,0.378,0.622,27,24,28,25,2,1,6,2,6,1,"3.5","1.31","-1.31","15.0",,,,,
"SL","2026-09-02","86.1","-1.7","5.78","Kittredge, Andrew",691728,552640,"double","hit_into_play",,,,,8,"Zac Veen doubles (2) on a sharp line drive to center fielder Colton Cowser. Cole Carrigg scores.","R","L","R","COL","BAL","X",8,"line_drive",1,2,2026,"0.28","-0.41",-0.19377369691979096,2.086935056389918,,694249,,2,9,"Bot",158.95,65.92,,,,,2.9696906379840193,-125.61615703287569,-1.6167052394463055,2.524189554341074,20.412201466990687,-36.53792226821718,3.363057743,1.697244095,340,"104.6",18,"87.4",2712,"6.5",824312,694212,624413,677942,687952,683002,673357,681297,687637,"53.95",0.517,0.641,"1.25",1,1,1,5,70,4,"Slider",2,3,2,3,3,3,3,3,"Standard","Standard",91,"0.462","0.993","72.3","7.7",,1.018,"-0.993","104.6",-1,-1,0.148,0.148,36,24,36,25,1,0,,,,,"3.42","-0.28","0.28",,14.393140596854764,-2.3103041444520747,35.652449599418546,39.65232916202999,29.87495832611902
"CH","2026-08-15","86.1","-1.95","4.7","Webb, Logan",691728,657277,,"ball",,,,,13,,"R","L","R","SF","COL","B",,,1,2,2026,"-0.5","-0.6",-1.683796732346113,2.24767375357118,,,650489,1,2,"Top",,,,,,,1.6906910027914477,-125.4942314855946,1.8022875916101706,-5.679662721566571,22.539145776682272,-39.118304407847006,3.363057743,1.697244095,,,,"87.6",1527,"6.9",823184,701852,805811,678545,671083,683766,806367,687551,808982,"53.62",,,,,,,,11,4,"Changeup",0,0,0,0,0,0,0,0,"Infield shade","Standard",276,"-0.004","0.053",,,,,"-0.053",,0,0,0.506,0.494,29,24,30,25,1,0,6,1,6,1,"3.64","0.5","-0.5","15.8",,,,,
"CH","2026-08-14","86.1","-1.49","5.12","Roupp, Landen",691728,694738,,"blocked_ball",,,,,14,,"R","L","R","SF","COL","B",,,1,2,2026,"-1.16","-0.35",0.3531415001351199,0.07960396537793635,687859,681393,,2,4,"Top",,,,,,,6.677470018200747,-125.13978688609201,-4.698556056297841,-13.588967413090664,25.61189763986777,-35.08053217454677,3.363057743,1.697244095,,,,"85.5",1686,"6",823185,668800,805811,678545,671083,683766,682674,813841,808982,"54.52",,,,,,,,27,4,"Changeup",0,1,1,0,1,0,1,0,"Infield shade","Standard",262,"-0.009","0.017",,,,,"-0.017",,-1,1,0.387,0.613,27,24,28,25,2,1,6,2,6,1,"3.44","1.16","-1.16","15.2",,,,,
"KC","2026-08-24","86","-1.69","6.11","Cavalli, Cade",691728,676917,,"called_strike",,,,,2,,"R","L","R","WSH","COL","S",,,0,0,2026,"0.33","-0.72",-0.09191993937157628,2.9405699938196186,,,,0,3,"Top",,,,,,,3.0573833661883096,-125.29034261052796,0.3354401011951347,3.00587968120106,22.550681600894688,-40.05576527873275,3.363057743,1.697244095,,,,"86.3",2200,"6.2",822695,660688,694673,678391,691781,683083,695734,696285,686611,"54.32",,,,,,,,17,1,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",36,"0.004","-0.042",,,,,"0.042",,0,0,0.5,0.5,27,24,28,25,1,0,5,2,5,2,"3.77","-0.33","0.33","38.0",,,,,
"CH","2026-08-27","86","-2.15","5.78","Irvin, Jake",691728,663623,,"swinging_strike",,,,,4,,"R","L","R","WSH","COL","S",,,0,0,2026,"-1.36","0.34",-0.760199924673292,2.7101746424998465,,,,1,2,"Top",,,,,,,6.1250501107644535,-125.24913772668306,-1.6316527990779104,-15.49122409276838,21.49139768850167,-28.498849532770915,3.363057743,1.697244095,,,,"87.7",1997,"7",822694,660688,665953,678391,691781,683083,695734,696285,686611,"53.52",,,,,,,,14,1,"Changeup",2,0,0,2,0,2,0,2,"Standard","Standard",248,"0.002","-0.041","73.8","6.4","0.457472904",,"0.041",,2,-2,0.721,0.279,29,24,29,25,1,0,5,1,5,1,"2.7","1.36","-1.36","27.5",-0.924253382803588,20.653681088369414,25.232365161193083,46.55884931974187,23.44913351365591
"CH","2026-08-15","85.9","-1.82","4.63","Webb, Logan",691728,657277,,"foul",,,,,13,,"R","L","R","SF","COL","S",,,2,1,2026,"-0.62","-0.6",-0.7405972308409912,1.4546830087080092,,,,1,4,"Top",,,,,,,3.801509105332106,-125.20495504427014,0.11756448205946235,-7.210572543461042,22.846736573877354,-38.77384800335429,3.363057743,1.697244095,200,"76.5",52,"86.7",1432,"6.5",823184,701852,805811,678545,671083,683766,806367,687551,808982,"54.04",,,,,,,,27,4,"Changeup",1,1,1,1,1,1,1,1,"Infield shade","Standard",277,"0.006","-0.076","74.5","7.4",,,"0.076","88.0",0,0,0.524,0.476,29,24,30,25,2,1,6,1,6,1,"3.66","0.62","-0.62","15.2",-2.0250515787742525,3.0907999920696785,37.85113076807102,49.14113446648294,30.925935331918105
"SL","2025-04-12","85.8","2.54","5.75","Hart, Kyle",691728,606996,,"ball",,,,,13,,"R","L","L","SD","COL","B",,,0,0,2025,"-0.24","0.5",-1.6242264632763204,1.3872972260924086,,,,1,6,"Top",,,,,,,-9.389634382180247,-124.64076698411485,-5.07440612505621,-0.658289254554439,24.34727308805567,-26.130379125403888,3.76773424412198,1.70399791044294,,,,"86",2406,"6.5",778352,455117,650333,578428,592518,593428,518792,663604,665487,"54.04",,,,,,,,36,1,"Slider",2,0,0,2,0,2,0,2,"Infield shade","Standard",194,"-0.004","0.039",,,,,"-0.039",,2,-2,0.81,0.19,32,23,33,24,2,1,6,1,6,1,"2.6","-0.24","-0.24","40.4",,,,,
"CU","2026-09-01","85.8","-1.43","6.24","Bradish, Kyle",691728,680694,,"ball",,,,,11,,"R","L","R","COL","BAL","B",,,0,0,2026,"0.5","-0.52",-0.9452402528763494,2.7543571383249903,,,,2,2,"Bot",,,,,,,0.09977468685111546,-125.1249805919793,-0.8741877236008351,5.31626430701578,19.985708176587835,-37.71060543283224,3.363057743,1.697244095,,,,"86.9",2669,"6.4",824313,665966,694212,702616,687952,683002,687637,681297,665750,"54.11",,,,,,,,17,1,"Curveball",1,0,1,0,0,1,1,0,"Standard","Standard",41,"0.001","0.041",,,,,"-0.041",,1,1,0.621,0.621,29,24,30,25,1,0,6,1,,,"3.55","-0.5","0.5","55.7",,,,,
"FS","2025-04-20","85.8","-2.35","5.75","Rutledge, Jackson",691728,671131,"strikeout","swinging_strike",,,,,14,"Zac Veen strikes out swinging.","R","L","R","COL","WSH","S",2,,0,2,2025,"-0.92","-0.01",0.5306894142483163,1.4405720447771442,,669911,641857,2,7,"Bot",,,,,,,8.664826776389349,-124.80234084446624,-3.9766708089898475,-11.2264237124946,22.297486282468054,-31.738512591635413,3.49,1.601,,,,"86.1",1712,"6.3",778266,660688,605137,671277,677588,683083,695578,696285,686611,"54.22",,0,"0",1,0,0,,60,3,"Split-Finger",2,1,2,1,1,2,2,1,"Standard","Standard",236,"-0.023","-0.178","69.5","8.1","8.15237694",,"0.178",,1,1,0.768,0.768,26,23,26,24,1,3,6,0,3,,"3.08","0.92","-0.92","28.3",29.697183813923523,-38.04403233453361,36.64253760590234,33.057665741532006,48.16869022287098
"CH","2025-04-15","85.8","-1","5.66","Knack, Landon",691728,689017,,"foul",,,,,9,,"R","L","R","LAD","COL","S",,,0,1,2025,"-0.68","0.99",0.4838156549453011,1.71440149146148,696100,,,1,2,"Top",,,,,,,4.871722282691542,-124.80302245698303,-5.071292006079206,-8.114899212911988,24.145895146834707,-21.036868623813053,3.49,1.601,4,"90.6",-24,"85.5",1291,"6",778302,669257,518692,669242,571970,605141,624424,621035,681624,"54.47",,,,,,,,11,2,"Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard",226,"0.016","-0.093","65.4","7.4",,,"0.093","90.6",0,0,0.459,0.541,27,23,28,24,1,0,6,1,22,5,"2.1","0.68","-0.68","53.7",15.98949604027312,-0.6858336734659978,39.174636328959494,33.392413986784476,30.474149334764014
"FS","2025-04-15","85.7","-2.22","6.26","García, Luis",691728,472610,"field_out","hit_into_play",,,,,5,"Zac Veen grounds out, second baseman Enrique Hernández to first baseman Freddie Freeman.","R","L","R","LAD","COL","X",4,"ground_ball",1,2,2025,"0.13","0.01",-0.10905180578128434,2.425702313890257,,,,0,9,"Top",156.58,148.02,,,,,4.74862616068028,-124.75443942012717,-2.7778023655315285,0.314719396472182,26.94676312795556,-31.744041500078957,3.49,1.601,10,"99.9",-13,"85.7",1042,"6.4",778302,669257,518692,571771,571970,605141,621035,669242,681624,"54.06",0.284,0.256,"0",1,0,0,2,77,9,"Split-Finger",6,2,2,6,2,6,2,6,"Infield shade","Standard",230,"0.006","-0.189","74.9","7.1",,0.308,"0.189","99.9",4,-4,0.988,0.012,38,23,38,24,1,3,3,1,5,5,"3.11","-0.13","0.13","51.9",11.367118505368316,-3.9340246484722043,33.68737241460948,37.9392569326029,28.126524202344164
"CU","2026-09-01","85.7","-1.47","6.18","Bradish, Kyle",691728,680694,,"ball",,,,,13,,"R","L","R","COL","BAL","B",,,1,0,2026,"0.21","-0.71",-0.8791786235318878,1.8733838614979317,,664954,,2,4,"Bot",,,,,,,0.949555247167063,-125.04407692987579,-2.3735827177488273,2.0618424428862276,20.237416631497247,-39.47570919692541,3.363057743,1.697244095,,,,"86.9",2621,"6.4",824313,665966,694212,702616,687952,683002,687637,681297,665750,"54.06",,,,,,,,33,2,"Curveball",2,1,2,1,1,2,2,1,"Standard","Standard",44,"0.002","0.023",,,,,"-0.023",,1,1,0.672,0.672,29,24,30,25,2,1,6,1,,,"3.74","-0.21","0.21","55.2",,,,,
"CH","2026-08-14","85.4","-1.54","5.04","Roupp, Landen",691728,694738,,"ball",,,,,14,,"R","L","R","SF","COL","B",,,0,1,2026,"-0.96","-0.2",1.521418193996237,-0.5231716907740109,,,681393,1,6,"Top",,,,,,,9.08573665942846,-124.02241701817522,-6.077689430575415,-11.76877706935234,25.115335550084236,-33.197446714384384,3.363057743,1.697244095,,,,"85.3",1911,"6.4",823185,668800,805811,678545,671083,683766,682674,813841,808982,"54.11",,,,,,,,44,2,"Changeup",1,2,2,1,2,1,2,1,"Infield shade","Standard",267,"-0.024","0.028",,,,,"-0.028",,-1,1,0.343,0.657,27,24,28,25,3,2,6,2,6,1,"3.34","0.96","-0.96","18.1",,,,,
"SL","2026-08-22","85.2","1.37","6.02","Sabrowski, Erik",691728,681870,,"called_strike",,,,,13,,"R","L","L","COL","CLE","S",,,0,0,2026,"-0.29","0.24",-0.7970875054311508,1.5195636105903176,,,,2,7,"Bot",,,,,,,-4.478110514443617,-124.23766154940688,-4.7250365830368,-2.387178715224611,18.769509136597904,-29.12077367176203,3.363057743,1.697244095,,,,"87",2703,"6.8",824316,672275,663993,683953,608070,694197,680757,690984,666176,"53.73",,,,,,,,57,1,"Slider",2,4,2,4,4,2,2,4,"Standard","Strategic",296,"-0.002","-0.044",,,,,"0.044",,-2,-2,0.154,0.154,28,24,29,25,1,2,2,1,3,2,"2.83","-0.29","-0.29","44.8",,,,,
"FS","2025-04-20","84.9","-2.38","5.85","Rutledge, Jackson",691728,671131,,"swinging_strike",,,,,1,,"R","L","R","COL","WSH","S",,,0,1,2025,"-0.39","0.48",-0.35605260974163894,3.366906053181345,,669911,641857,2,7,"Bot",,,,,,,5.515703889469935,-123.72947357139594,-0.5494809949811628,-4.935196550826991,20.798227482080172,-27.31348452094087,3.49,1.601,,,,"85.8",1184,"6.4",778266,660688,605137,671277,677588,683083,695578,696285,686611,"54.09",,,,,,,,60,2,"Split-Finger",2,1,2,1,1,2,2,1,"Standard","Standard",245,"-0.009","-0.057","74.4","6.5","0.1",,"0.057",,1,1,0.777,0.777,26,23,26,24,1,3,6,0,3,,"2.64","0.39","-0.39","30.2",8.93628280381584,7.803047302668153,23.374443068944313,41.880141396668094,20.9660505036042
"FS","2025-04-15","84.9","-2.29","6.31","García, Luis",691728,472610,,"foul",,,,,8,,"R","L","R","LAD","COL","S",,,1,1,2025,"-0.36","0.21",0.12167989201654283,1.5674025161229501,,,,0,9,"Top",,,,,,,6.390670817800622,-123.50443131528662,-5.2769033844779205,-4.895962892153936,22.19297136743926,-29.203451071008256,3.49,1.601,3,,-34,"85.5",1060,"6.4",778302,669257,518692,571771,571970,605141,621035,669242,681624,"54.05",,,,,,,,77,3,"Split-Finger",6,2,2,6,2,6,2,6,"Standard","Standard",217,"0.003","-0.061","70.3","8.2",,,"0.061",,4,-4,0.985,0.015,38,23,38,24,1,3,3,1,5,5,"2.93","0.36","-0.36","52.6",25.206600157429502,-18.287815611173322,33.193643198516845,37.70981897529066,40.98245205548071
"FC","2025-04-09","84.7","1.37","5.54","Alexander, Tyler",691728,641302,,"foul",,,,,4,,"R","L","L","COL","MIL","S",,,1,2,2025,"-0.13","0.19",-0.453852888986195,2.8923167113169495,,592178,,1,4,"Bot",,,,,,,-4.001020030468545,-123.51901460402075,-0.393632215101819,-0.802814865546679,18.40151896247495,-30.277062772925785,3.49,1.601,215,"77.8",56,"85.5",2106,"6.2",778379,661388,656555,668930,686554,687401,694192,669003,686217,"54.34",,,,,,,,35,4,"Cutter",1,5,1,5,5,1,1,5,"Standard","Standard",204,"0","0","64.3","6.5",,,"0","88.0",-4,-4,0.149,0.149,30,23,31,24,2,1,5,1,5,1,"2.91","-0.13","-0.13","35.5",-2.4205848418157987,12.21594495706198,25.8643344821271,42.79464250957449,19.722093552326825
"SL","2025-04-14","84.7","2.85","5.44","Banda, Anthony",691728,607455,"walk","ball",,,,,12,"Zac Veen walks.","R","L","L","LAD","COL","B",,,3,2,2025,"-0.45","0.55",0.9376096913379095,4.2200019298362275,,,,1,7,"Top",,,,,,,-3.5485909491418908,-123.29176767634934,2.3984959874482783,-3.9051405528071306,25.009451994177347,-27.30646029194042,3.67505096781082,1.65486626060999,,,,"84.2",2322,"6",778326,669257,518692,571771,571970,605141,624424,669242,681624,"54.52",,0.691497,"0.7",1,0,0,,59,8,"Slider",5,3,3,5,3,5,3,5,"Strategic","Standard",317,"-0.034","0.339",,,,,"-0.339",,2,-2,0.843,0.157,31,23,32,24,1,2,5,1,2,1,"2.63","-0.45","-0.45","32.5",,,,,
"SL","2026-08-19","84.4","-1.92","6.18","Sasaki, Roki",691728,808963,,"ball",,,,,11,,"R","L","R","COL","LAD","B",,,0,0,2026,"0.2","-0.03",-0.9320757910394071,3.0007560636112074,,,681198,0,4,"Bot",,,,,,,1.899423709237107,-123.17910513610484,-0.9284893645361841,1.7375401043107317,19.022595071753788,-32.53146642732974,3.363057743,1.697244095,,,,"86.5",2007,"7",824318,666163,518692,500743,571771,605141,606192,681624,663656,"53.54",,,,,,,,36,1,"Slider",0,4,0,4,4,0,0,4,"Standard","Standard",85,"0.006","0.037",,,,,"-0.037",,-4,-4,0.179,0.179,24,24,25,25,2,1,6,1,7,2,"3.16","-0.2","0.2","50.6",,,,,
"CH","2025-04-20","84.1","-2.4","5.85","Irvin, Jake",691728,663623,"home_run","hit_into_play",,,,,8,"Zac Veen homers (1) on a fly ball to right field.","R","L","R","COL","WSH","X",,"fly_ball",1,0,2025,"-0.99","0.49",-0.12057810768787103,2.1630305006153856,,,,0,3,"Bot",226.03,64.51,,,,,7.344319565862622,-122.44394542172935,-3.2472069804841346,-11.365424308561073,21.11974715994408,-26.840424154773157,3.49,1.601,412,"103.4",28,"85.5",2219,"6.9",778235,656180,663993,642708,702358,683083,695578,696285,686611,"53.62",0.612,1.1891428571428568,"2",1,0,3,6,21,2,"Changeup",0,3,0,3,3,1,1,3,"Standard","Standard",223,"0.088","1.073","74.4","8.0",,2.321,"-1.073","103.4",-3,-3,0.24,0.24,28,23,28,24,1,0,5,5,5,0,"2.7","0.99","-0.99","28.7",22.193084612055227,-13.071454451257402,31.124555999335257,41.47471280726584,40.73198103672669
"SL","2026-08-28","83.9","-2.55","5.87","Holmes, Grant",691728,656550,,"swinging_strike",,,,,13,,"R","L","R","ATL","COL","S",,,0,0,2026,"0.12","0.12",-0.2393500764829179,1.472921833949854,,,,0,5,"Top",,,,,,,4.950961939199458,-122.06293227415459,-3.743706209863476,0.26962394104945925,23.669555999047933,-30.425595278250203,3.363057743,1.697244095,,,,"82.8",2619,"5.5",824877,669221,621566,645277,643289,673490,573262,671739,660670,"54.97",,,,,,,,38,1,"Slider",4,0,0,4,0,4,0,4,"Standard","Standard",337,"0.003","-0.042","72.0","8.6","1.252517196",,"0.042",,4,-4,0.896,0.104,30,24,30,25,2,1,8,1,,1,"3.11","-0.12","0.12","35.1",32.66159163757557,-23.096519034463174,30.95574329524145,40.34449928502216,48.0755623632336
"ST","2025-04-15","83.9","-2.57","6.18","García, Luis",691728,472610,,"foul",,,,,9,,"R","L","R","LAD","COL","S",,,1,2,2025,"0.9","0.22",0.6317494324528012,2.174938868764186,,,,0,9,"Top",,,,,,,5.6300498721334415,-122.02182046266546,-3.3038866600046664,7.903098501003737,24.328200002274134,-29.490039383794763,3.49,1.601,319,"94.2",30,"84.1",2417,"6.5",778302,669257,518692,571771,571970,605141,621035,669242,681624,"53.99",,,,,,,,77,7,"Sweeper",6,2,2,6,2,6,2,6,"Infield shade","Standard",70,"0","0","77.7","7.9",,,"0","94.2",4,-4,0.988,0.012,38,23,38,24,1,3,3,1,5,5,"3.02","-0.9","0.9","44.5",24.4976624149875,-19.937736916528948,36.15305380652422,31.34038846114087,40.75401314067123
"ST","2026-08-14","83.9","-0.59","6.08","Harris, Trent",691728,805345,,"foul",,,,,13,,"R","L","R","SF","COL","S",,,3,2,2026,"1.18","-0.23",-0.2401101420012397,0.8893977519330245,,,687859,2,8,"Top",,,,,,,-1.5798417842488826,-122.13238753118333,-4.809467550465692,12.000678173236818,27.184283204371024,-33.58781007555253,3.363057743,1.697244095,17,"76.9",-3,"83.9",2641,"6.6",823185,668800,805811,678545,671083,683766,682674,813841,808982,"53.91",,,,,,,,59,6,"Sweeper",1,4,4,1,4,1,4,1,"Infield shade","Standard",36,"0","0","67.8","8.5",,,"0","88.0",-3,3,0.079,0.921,27,24,27,25,1,3,6,2,2,1,"3.5","-1.18","1.18","70.6",29.332552858243716,-18.298028476916063,39.53058624820366,40.80954751712572,48.8747727687178
"CH","2025-04-15","83.5","-1.03","5.67","Knack, Landon",691728,689017,,"ball",,,,,11,,"R","L","R","LAD","COL","B",,,1,2,2025,"-1.25","-0.25",-2.078684139731482,3.8805259607461986,696100,,,1,2,"Top",,,,,,,0.045810947409776315,-121.59262002358275,2.7733111922623865,-12.432938092978121,24.00976250177842,-35.431994436738016,3.4900003490864,1.57366502965388,,,,"83",1493,"5.9",778302,669257,518692,669242,571970,605141,624424,621035,681624,"54.6",,,,,,,,11,4,"Changeup",0,0,0,0,0,0,0,0,"Strategic","Standard",231,"-0.01","0.025",,,,,"-0.025",,0,0,0.469,0.531,27,23,28,24,1,0,6,1,22,5,"3.52","1.25","-1.25","50.2",,,,,
